Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,componentnumber,strongcompnum,clustering
2971,,,2,0,2,2,0,2,0,771,0
2972,,,1,0,1,1,0,1,0,1048,0
2974,,,1,1,2,1,1,2,0,1115,0
2899,,,1,1,2,1,1,2,0,1115,0
2975,,,1,1,2,1,1,2,0,1115,0
2976,,,2,2,4,2,2,4,0,1115,1
2977,,,16,18,34,16,18,34,0,1115,0.29085
2978,,,1,1,2,1,1,2,0,1115,0
2980,,,2,1,3,2,1,3,0,1115,0
2934,,,48,78,126,48,78,126,0,1115,0.047928
2982,,,1,2,3,1,2,3,0,1115,0
2929,,,5,4,9,5,4,9,0,1115,0.5
2983,,,1,1,2,1,1,2,0,1115,0
2984,,,1,1,2,1,1,2,0,1115,0
2981,,,4,5,9,4,5,9,0,1115,0.3
2985,,,1,0,1,1,0,1,0,1047,0
2986,,,1,0,1,1,0,1,0,1046,0
2973,,,2,3,5,2,3,5,0,1115,0
2988,,,1,0,1,1,0,1,0,534,0
2989,,,1,1,2,1,1,2,0,1115,0
2990,,,1,0,1,1,0,1,0,1045,0
2991,,,1,1,2,1,1,2,0,1115,0
2992,,,4,2,6,4,2,6,0,1115,0.25
2993,,,4,3,7,4,3,7,0,1115,0.166667
2994,,,1,1,2,1,1,2,0,1115,0
2952,,,4,5,9,4,5,9,0,1115,0.3
2995,,,1,1,2,1,1,2,0,1115,0
2997,,,1,1,2,1,1,2,0,1115,0
2998,,,2,2,4,2,2,4,0,1115,0
2999,,,1,1,2,1,1,2,0,1115,0
3000,,,30,31,61,30,31,61,0,1115,0.177419
2987,,,12,8,20,12,8,20,0,1115,0.356061
3001,,,8,8,16,8,8,16,0,1115,0.142857
2996,,,1,0,1,1,0,1,0,69,0
3002,,,7,6,13,7,6,13,0,1115,0.428571
3005,,,4,5,9,4,5,9,0,1115,0.15
3003,,,7,6,13,7,6,13,0,1115,0.375
3008,,,2,1,3,2,1,3,0,1115,1
3009,,,1,1,2,1,1,2,0,1115,0
3010,,,1,1,2,1,1,2,0,1115,0
3011,,,1,1,2,1,1,2,0,1115,0
2950,,,4,4,8,4,4,8,0,1115,0.5
3012,,,1,1,2,1,1,2,0,1115,0
3013,,,29,27,56,29,27,56,0,1115,0.240927
3006,,,14,12,26,14,12,26,0,1115,0.145833
3015,,,2,4,6,2,4,6,0,1115,0
3016,,,3,4,7,3,4,7,0,1115,0.1
3017,,,1,1,2,1,1,2,0,1115,0
3018,,,64,69,133,64,69,133,0,1115,0.024309
3019,,,3,2,5,3,2,5,0,1115,0.666667
3020,,,10,13,23,10,13,23,0,1115,0.512821
3021,,,2,1,3,2,1,3,0,1115,0
2183,,,1,1,2,1,1,2,0,1115,0
3022,,,1,0,1,1,0,1,0,835,0
3023,,,8,6,14,8,6,14,0,1115,0.089286
3025,,,6,0,6,6,0,6,0,395,0.3
3026,,,1,1,2,1,1,2,0,1115,0
3027,,,6,0,6,6,0,6,0,458,0.2
3028,,,1,0,1,1,0,1,0,1044,0
3029,,,8,9,17,8,9,17,0,1115,0.088889
3030,,,1,0,1,1,0,1,0,610,0
3031,,,1,2,3,1,2,3,0,1115,0
3033,,,2,3,5,2,3,5,0,1115,0.666667
2402,,,3,3,6,3,3,6,0,1115,0.333333
3034,,,1,1,2,1,1,2,0,1115,0
2969,,,4,5,9,4,5,9,0,1115,0.9
3035,,,2,1,3,2,1,3,0,1115,1
3036,,,8,8,16,8,8,16,0,1115,0.180556
3037,,,5,6,11,5,6,11,0,1115,0.566667
3038,,,1,1,2,1,1,2,0,1115,0
3041,,,1,2,3,1,2,3,0,1115,0
3040,,,34,37,71,34,37,71,0,1115,0.149798
3045,,,7,8,15,7,8,15,0,1115,0.089286
3046,,,1,1,2,1,1,2,0,1115,0
3044,,,6,6,12,6,6,12,0,1115,0.333333
3048,,,1,0,1,1,0,1,0,623,0
3049,,,1,0,1,1,0,1,0,912,0
3050,,,4,4,8,4,4,8,0,1115,0.416667
3051,,,1,0,1,1,0,1,0,1043,0
3052,,,1,0,1,1,0,1,0,435,0
3053,,,1,1,2,1,1,2,0,1115,0
3054,,,3,4,7,3,4,7,0,1115,0.666667
3055,,,1,1,2,1,1,2,0,1115,0
3058,,,1,0,1,1,0,1,0,425,0
3059,,,3,1,4,3,1,4,0,1115,0.666667
2949,,,1,1,2,1,1,2,0,1115,0
3060,,,3,2,5,3,2,5,0,1115,0.333333
3063,,,6,6,12,6,6,12,0,1115,0.3
3064,,,1,1,2,1,1,2,0,1115,0
3065,,,2,1,3,2,1,3,0,1115,0.5
3066,,,2,0,2,2,0,2,0,230,0
3067,,,2,2,4,2,2,4,0,1115,0.5
3068,,,1,0,1,1,0,1,0,434,0
3070,,,1,1,2,1,1,2,0,1115,0
3069,,,1,1,2,1,1,2,0,1115,0
3073,,,1,0,1,1,0,1,0,586,0
3075,,,1,1,2,1,1,2,0,1115,0
3076,,,3,3,6,3,3,6,0,1115,0.333333
3071,,,1,0,1,1,0,1,0,886,0
3077,,,2,0,2,2,0,2,0,515,0
3078,,,2,2,4,2,2,4,0,1115,0
3080,,,1,1,2,1,1,2,0,1115,0
3081,,,1,1,2,1,1,2,0,1115,0
3082,,,2,2,4,2,2,4,0,1115,1
3083,,,1,1,2,1,1,2,0,1115,0
3084,,,2,2,4,2,2,4,0,1115,1
2692,,,2,3,5,2,3,5,0,1115,0.333333
3056,,,2,2,4,2,2,4,0,1115,0
3085,,,2,1,3,2,1,3,0,1115,0
3086,,,19,12,31,19,12,31,0,1115,0.092105
3087,,,5,5,10,5,5,10,0,1115,0
3088,,,1,1,2,1,1,2,0,1115,0
3089,,,1,1,2,1,1,2,0,1115,0
3090,,,1,1,2,1,1,2,0,1115,0
2890,,,1,1,2,1,1,2,0,1115,0
3092,,,2,2,4,2,2,4,0,1115,0
3093,,,3,3,6,3,3,6,0,1115,0.666667
3094,,,1,1,2,1,1,2,0,1115,0
3095,,,1,0,1,1,0,1,0,1042,0
3097,,,1,0,1,1,0,1,0,57,0
3098,,,1,1,2,1,1,2,0,1115,0
3099,,,36,46,82,36,46,82,0,1115,0.047533
3079,,,1,1,2,1,1,2,0,1115,0
3102,,,2,2,4,2,2,4,0,1115,0.5
3103,,,4,5,9,4,5,9,0,1115,0.15
3104,,,3,2,5,3,2,5,0,1115,0.333333
3105,,,10,11,21,10,11,21,0,1115,0.263636
3106,,,4,3,7,4,3,7,0,1115,0.5
3107,,,25,25,50,25,25,50,0,1115,0.203704
3108,,,1,0,1,1,0,1,0,457,0
3109,,,1,0,1,1,0,1,0,456,0
3110,,,3,3,6,3,3,6,0,1115,0.166667
3111,,,2,2,4,2,2,4,0,1115,1
3112,,,1,1,2,1,1,2,0,1115,0
3114,,,1,1,2,1,1,2,0,1115,0
3115,,,1,1,2,1,1,2,0,1115,0
3116,,,2,1,3,2,1,3,0,1115,0
3117,,,1,0,1,1,0,1,0,1041,0
3118,,,1,0,1,1,0,1,0,1040,0
3119,,,10,10,20,10,10,20,0,1115,0.133333
3120,,,3,5,8,3,5,8,0,1115,0.3
3122,,,3,3,6,3,3,6,0,1115,0.333333
3123,,,2,2,4,2,2,4,0,1115,0
3124,,,1,1,2,1,1,2,0,1115,0
3125,,,1,1,2,1,1,2,0,1115,0
3127,,,2,3,5,2,3,5,0,1115,0
3128,,,1,1,2,1,1,2,0,1115,0
3129,,,17,212,229,17,212,229,0,1115,0.006635
3132,,,1,0,1,1,0,1,0,355,0
3047,,,9,9,18,9,9,18,0,1115,0.222222
3138,,,1,1,2,1,1,2,0,1115,0
3139,,,1,1,2,1,1,2,0,1115,0
3140,,,1,3,4,1,3,4,0,1115,0.666667
3141,,,1,1,2,1,1,2,0,1115,0
3142,,,2,3,5,2,3,5,0,1115,0.333333
3145,,,2,0,2,2,0,2,0,790,1
3113,,,16,16,32,16,16,32,0,1115,0.279412
3146,,,10,10,20,10,10,20,0,1115,0.255556
3147,,,1,1,2,1,1,2,0,1115,0
3148,,,3,3,6,3,3,6,0,1115,0
3149,,,1,0,1,1,0,1,0,155,0
3150,,,1,1,2,1,1,2,0,1115,0
3151,,,1,1,2,1,1,2,0,1115,0
3144,,,1,1,2,1,1,2,0,1115,0
3153,,,3,5,8,3,5,8,0,1115,0.047619
3154,,,1,0,1,1,0,1,0,473,0
3137,,,2,2,4,2,2,4,0,1115,0
3155,,,3,3,6,3,3,6,0,1115,0.333333
3156,,,1,0,1,1,0,1,0,1039,0
3136,,,9,10,19,9,10,19,0,1115,0.244444
3157,,,1,1,2,1,1,2,0,1115,0
3158,,,1,1,2,1,1,2,0,1115,0
3121,,,1,1,2,1,1,2,0,1115,0
3159,,,1,0,1,1,0,1,0,634,0
3161,,,20,26,46,20,26,46,0,1115,0.181538
3163,,,2,0,2,2,0,2,0,472,0
3164,,,1,1,2,1,1,2,0,1115,0
3165,,,6,5,11,6,5,11,0,1115,0.433333
3166,,,2,2,4,2,2,4,0,1115,1
3162,,,1,0,1,1,0,1,0,885,0
3167,,,1,0,1,1,0,1,0,834,0
3169,,,1,1,2,1,1,2,0,1115,0
3171,,,2,1,3,2,1,3,0,1115,0
2759,,,1,1,2,1,1,2,0,1115,0
3173,,,1,1,2,1,1,2,0,1115,0.5
3174,,,1,1,2,1,1,2,0,1115,0
3175,,,2,0,2,2,0,2,0,622,0
3176,,,1,0,1,1,0,1,0,1038,0
3177,,,1,0,1,1,0,1,0,1037,0
3178,,,2,0,2,2,0,2,0,860,0
3179,,,1,0,1,1,0,1,0,1036,0
3180,,,1,1,2,1,1,2,0,1115,0
3181,,,1,1,2,1,1,2,0,1115,0
3172,,,7,8,15,7,8,15,0,1115,0.267857
3182,,,5,6,11,5,6,11,0,1115,0.4
3183,,,2,2,4,2,2,4,0,1115,0
3185,,,9,9,18,9,9,18,0,1115,0.611111
3184,,,2,2,4,2,2,4,0,1115,1
3187,,,1,1,2,1,1,2,0,1115,0
3188,,,1,1,2,1,1,2,0,1115,0
3190,,,3,4,7,3,4,7,0,1115,0
3191,,,2,1,3,2,1,3,0,1115,0
3192,,,1,1,2,1,1,2,0,1115,0
3024,,,2,2,4,2,2,4,0,1115,1
3193,,,5,4,9,5,4,9,0,1115,0.160714
3194,,,6,6,12,6,6,12,0,1115,0.333333
3195,,,15,14,29,15,14,29,0,1115,0.233333
3196,,,2,3,5,2,3,5,0,1115,0.333333
3197,,,10,11,21,10,11,21,0,1115,0.160256
3198,,,3,2,5,3,2,5,0,1115,1
3199,,,1,2,3,1,2,3,0,1115,0
3200,,,1,0,1,1,0,1,0,1034,0
3201,,,1,0,1,1,0,1,0,1035,0
3202,,,2,2,4,2,2,4,0,1115,1
3203,,,2,2,4,2,2,4,0,1115,1
3204,,,6,8,14,6,8,14,0,1115,0.227273
2526,,,1,1,2,1,1,2,0,1115,0
3205,,,1,1,2,1,1,2,0,1115,0
3206,,,2,2,4,2,2,4,0,1115,0
3208,,,11,8,19,11,8,19,0,1115,0.190909
3209,,,4,4,8,4,4,8,0,1115,0.166667
3210,,,2,1,3,2,1,3,0,1115,1
3211,,,2,3,5,2,3,5,0,1115,0.333333
3212,,,1,0,1,1,0,1,0,1033,0
3213,,,1,0,1,1,0,1,0,1032,0
3214,,,5,4,9,5,4,9,0,1115,0.3
3215,,,1,1,2,1,1,2,0,1115,0
3061,,,1,0,1,1,0,1,0,833,0
3216,,,1,1,2,1,1,2,0,1115,0
3217,,,3,3,6,3,3,6,0,1115,0.666667
3218,,,1,1,2,1,1,2,0,1115,0
3219,,,47,46,93,47,46,93,0,1115,0.102394
3220,,,2,2,4,2,2,4,0,1115,1
3221,,,3,3,6,3,3,6,0,1115,0
3222,,,1,1,2,1,1,2,0,1115,0
3223,,,20,22,42,20,22,42,0,1115,0.138528
3224,,,1,0,1,1,0,1,0,262,0
3226,,,1,2,3,1,2,3,0,1115,0
3227,,,2,2,4,2,2,4,0,1115,0
3228,,,1,0,1,1,0,1,0,1031,0
3229,,,14,13,27,14,13,27,0,1115,0.304762
3230,,,1,2,3,1,2,3,0,1115,1
3043,,,2,2,4,2,2,4,0,1115,1
3231,,,4,4,8,4,4,8,0,1115,0.25
3232,,,1,1,2,1,1,2,0,1115,0
3233,,,15,13,28,15,13,28,0,1115,0.129167
3234,,,1,1,2,1,1,2,0,1115,0
3235,,,1,0,1,1,0,1,0,626,0
3237,,,12,14,26,12,14,26,0,1115,0.2125
3238,,,1,1,2,1,1,2,0,1115,0
3239,,,18,19,37,18,19,37,0,1115,0.110526
3240,,,1,1,2,1,1,2,0,1115,0
3241,,,2,2,4,2,2,4,0,1115,1
3225,,,4,4,8,4,4,8,0,1115,0.333333
3242,,,5,5,10,5,5,10,0,1115,0.5
3243,,,1,1,2,1,1,2,0,1115,0
3244,,,1,1,2,1,1,2,0,1115,0
3032,,,1,1,2,1,1,2,0,1115,0
3062,,,6,4,10,6,4,10,0,1115,0.309524
3245,,,1,1,2,1,1,2,0,1115,0
3246,,,4,4,8,4,4,8,0,1115,0.583333
3248,,,2,2,4,2,2,4,0,1115,0
3249,,,1,1,2,1,1,2,0,1115,0
3207,,,4,4,8,4,4,8,0,1115,0.333333
3250,,,3,4,7,3,4,7,0,1115,0
3251,,,1,3,4,1,3,4,0,1115,0.166667
3252,,,3,2,5,3,2,5,0,1115,0
3253,,,1,1,2,1,1,2,0,1115,0
3254,,,3,3,6,3,3,6,0,1115,0
3255,,,2,2,4,2,2,4,0,1115,0
3258,,,2,1,3,2,1,3,0,1115,0.333333
3259,,,4,2,6,4,2,6,0,1115,0.166667
3260,,,32,1,33,32,1,33,0,42,0.063447
3261,,,1,2,3,1,2,3,0,1115,0.5
3262,,,2,2,4,2,2,4,0,1115,1
3263,,,1,1,2,1,1,2,0,1115,0
3264,,,2,2,4,2,2,4,0,1115,0
3265,,,2,2,4,2,2,4,0,1115,1
2465,,,1,0,1,1,0,1,0,416,0
3266,,,1,0,1,1,0,1,0,1030,0
3267,,,2,2,4,2,2,4,0,1115,0
3269,,,2,3,5,2,3,5,0,1115,0
3268,,,6,4,10,6,4,10,0,1115,0.357143
3270,,,8,3,11,8,3,11,0,1115,0.035714
3271,,,1,1,2,1,1,2,0,1115,0
3274,,,2,3,5,2,3,5,0,1115,0.333333
3275,,,2,2,4,2,2,4,0,1115,0
2958,,,8,9,17,8,9,17,0,1115,0.355556
3273,,,15,13,28,15,13,28,0,1115,0.166667
3276,,,2,2,4,2,2,4,0,1115,0.5
3042,,,1,1,2,1,1,2,0,1115,0
3277,,,2,2,4,2,2,4,0,1115,0
3279,,,1,1,2,1,1,2,0,1115,0
2913,,,2,2,4,2,2,4,0,1115,0
3135,,,1,1,2,1,1,2,0,1115,0
3072,,,1,2,3,1,2,3,0,1115,1
3280,,,1,1,2,1,1,2,0,1115,0
3281,,,1,1,2,1,1,2,0,1115,0
3282,,,0,1,1,0,1,1,0,1124,0
3283,,,3,2,5,3,2,5,0,1115,0.333333
3284,,,1,0,1,1,0,1,0,1029,0
3285,,,3,3,6,3,3,6,0,1115,0
3236,,,6,7,13,6,7,13,0,1115,0.261905
3286,,,1,1,2,1,1,2,0,1115,0
3287,,,3,3,6,3,3,6,0,1115,0.45
3289,,,1,1,2,1,1,2,0,1115,0
3290,,,1,1,2,1,1,2,0,1115,0
3291,,,1,0,1,1,0,1,0,621,0
3292,,,3,3,6,3,3,6,0,1115,0.833333
3294,,,1,0,1,1,0,1,0,471,0
3295,,,2,3,5,2,3,5,0,1115,0
3296,,,4,3,7,4,3,7,0,1115,0.166667
3293,,,3,0,3,3,0,3,0,127,0.666667
3297,,,2,2,4,2,2,4,0,1115,0
3298,,,2,2,4,2,2,4,0,1115,0
3299,,,2,1,3,2,1,3,0,1115,0
3301,,,1,1,2,1,1,2,0,1115,0
3091,,,1,1,2,1,1,2,0,1115,0
3303,,,1,1,2,1,1,2,0,1115,0
3304,,,2,2,4,2,2,4,0,1115,0
3305,,,1,0,1,1,0,1,0,1028,0
3306,,,1,1,2,1,1,2,0,1115,0
3307,,,1,0,1,1,0,1,0,911,0
3308,,,1,1,2,1,1,2,0,1115,0
3309,,,4,4,8,4,4,8,0,1115,0.3
3312,,,1,0,1,1,0,1,0,620,0
3313,,,2,2,4,2,2,4,0,1115,0
3310,,,1,2,3,1,2,3,0,1115,0.5
3314,,,8,6,14,8,6,14,0,1115,0.152778
3257,,,4,4,8,4,4,8,0,1115,0.083333
3315,,,2,2,4,2,2,4,0,1115,0.5
3316,,,10,10,20,10,10,20,0,1115,0.2
3317,,,10,9,19,10,9,19,0,1115,0.411111
3318,,,2,1,3,2,1,3,0,1115,1
3319,,,18,15,33,18,15,33,0,1115,0.252632
3320,,,2,2,4,2,2,4,0,1115,0
3321,,,5,5,10,5,5,10,0,1115,0.3
3322,,,1,1,2,1,1,2,0,1115,0
3323,,,3,3,6,3,3,6,0,1115,0.666667
3324,,,1,0,1,1,0,1,0,1027,0
3325,,,1,0,1,1,0,1,0,1026,0
3327,,,6,7,13,6,7,13,0,1115,0.5
3326,,,9,9,18,9,9,18,0,1115,0.188889
3329,,,2,2,4,2,2,4,0,1115,0
3331,,,1,1,2,1,1,2,0,1115,0
3332,,,1,1,2,1,1,2,0,1115,0
3333,,,7,2,9,7,2,9,0,1115,0.321429
3334,,,1,1,2,1,1,2,0,1115,0
3335,,,9,11,20,9,11,20,0,1115,0.227273
3336,,,2,2,4,2,2,4,0,1115,0.5
3337,,,2,2,4,2,2,4,0,1115,0
3338,,,1,2,3,1,2,3,0,1115,0.5
3340,,,1,1,2,1,1,2,0,1115,0
3341,,,8,1,9,8,1,9,0,1115,0.339286
3342,,,5,5,10,5,5,10,0,1115,0.7
3343,,,2,1,3,2,1,3,0,1115,0.5
3344,,,1,1,2,1,1,2,0,1115,0
3345,,,48,46,94,48,46,94,0,1115,0.142353
3346,,,3,2,5,3,2,5,0,1115,1
3347,,,3,4,7,3,4,7,0,1115,0.666667
3348,,,2,2,4,2,2,4,0,1115,0.5
3349,,,6,8,14,6,8,14,0,1115,0.107143
3351,,,1,1,2,1,1,2,0,1115,0
3352,,,2,3,5,2,3,5,0,1115,0.333333
3353,,,14,14,28,14,14,28,0,1115,0.1
3354,,,2,1,3,2,1,3,0,1115,0.5
3355,,,2,2,4,2,2,4,0,1115,1
3357,,,5,0,5,5,0,5,0,53,0.25
3358,,,1,1,2,1,1,2,0,1115,0
3359,,,2,3,5,2,3,5,0,1115,0
3360,,,1,1,2,1,1,2,0,1115,0
3361,,,2,4,6,2,4,6,0,1115,0
3362,,,1,0,1,1,0,1,0,1025,0
3363,,,3,2,5,3,2,5,0,1115,0
3364,,,1,0,1,1,0,1,0,1024,0
3365,,,1,1,2,1,1,2,0,1115,0
3366,,,48,43,91,48,43,91,0,1115,0.094689
3368,,,1,1,2,1,1,2,0,1115,0
3369,,,2,1,3,2,1,3,0,1115,0
3371,,,2,0,2,2,0,2,0,78,0
3372,,,1,0,1,1,0,1,0,77,0
3373,,,2,0,2,2,0,2,0,455,0.5
3374,,,13,14,27,13,14,27,0,1115,0.271429
3375,,,1,0,1,1,0,1,0,278,0
3377,,,6,8,14,6,8,14,0,1115,0.069444
3378,,,7,4,11,7,4,11,0,1115,0.452381
2966,,,2,4,6,2,4,6,0,1115,0.166667
3379,,,3,2,5,3,2,5,0,1115,0
3380,,,6,5,11,6,5,11,0,1115,0.333333
3382,,,2,1,3,2,1,3,0,1115,0
3370,,,2,2,4,2,2,4,0,1115,1
3383,,,1,2,3,1,2,3,0,1115,0.666667
3381,,,3,8,11,3,8,11,0,1115,0.142857
3384,,,2,0,2,2,0,2,0,585,0
3328,,,3,2,5,3,2,5,0,1115,0
3376,,,2,0,2,2,0,2,0,452,0.5
3386,,,0,1,1,0,1,1,0,1125,0
3387,,,1,1,2,1,1,2,0,1115,0
3388,,,3,3,6,3,3,6,0,1115,0
3390,,,1,1,2,1,1,2,0,1115,0
3391,,,6,5,11,6,5,11,0,1115,0.3
3393,,,1,0,1,1,0,1,0,1023,0
3394,,,5,6,11,5,6,11,0,1115,0.404762
3395,,,1,1,2,1,1,2,0,1115,0
3288,,,1,0,1,1,0,1,0,884,0
3396,,,2,2,4,2,2,4,0,1115,0
3397,,,9,9,18,9,9,18,0,1115,0.125
3367,,,5,3,8,5,3,8,0,1115,0.3
3398,,,1,0,1,1,0,1,0,424,0
3385,,,4,4,8,4,4,8,0,1115,0.166667
3399,,,2,0,2,2,0,2,0,595,0
3400,,,1,1,2,1,1,2,0,1115,0
3401,,,1,1,2,1,1,2,0,1115,0
3403,,,1,0,1,1,0,1,0,239,0
3404,,,11,10,21,11,10,21,0,1115,0.072727
3405,,,5,5,10,5,5,10,0,1115,0.2
3406,,,1,2,3,1,2,3,0,1115,0.5
3407,,,1,1,2,1,1,2,0,1115,0
3408,,,8,9,17,8,9,17,0,1115,0.133333
3409,,,1,0,1,1,0,1,0,555,0
3410,,,3,1,4,3,1,4,0,1115,0
3411,,,1,1,2,1,1,2,0,1115,0
3412,,,3,3,6,3,3,6,0,1115,0.166667
3414,,,4,3,7,4,3,7,0,1115,0.15
3413,,,5,8,13,5,8,13,0,1115,0.196429
2902,,,1,1,2,1,1,2,0,1115,0
3416,,,1,0,1,1,0,1,0,600,0
3417,,,4,5,9,4,5,9,0,1115,0.05
3418,,,1,1,2,1,1,2,0,1115,0
3419,,,1,1,2,1,1,2,0,1115,0
3420,,,1,1,2,1,1,2,0,1115,0
3421,,,2,2,4,2,2,4,0,1115,0
3422,,,6,5,11,6,5,11,0,1115,0.033333
3423,,,1,1,2,1,1,2,0,1115,0
3424,,,1,0,1,1,0,1,0,1022,0
3426,,,1,0,1,1,0,1,0,1021,0
3428,,,2,0,2,2,0,2,0,397,0
3430,,,1,1,2,1,1,2,0,1115,0
3431,,,1,0,1,1,0,1,0,454,0
3432,,,1,0,1,1,0,1,0,453,0
3434,,,1,1,2,1,1,2,0,1115,0
3435,,,3,3,6,3,3,6,0,1115,0.166667
3436,,,6,0,6,6,0,6,0,414,0.266667
3437,,,1,0,1,1,0,1,0,401,0
3438,,,2,2,4,2,2,4,0,1115,1
3170,,,1,0,1,1,0,1,0,1020,0
3439,,,1,2,3,1,2,3,0,1115,0.5
2652,,,2,2,4,2,2,4,0,1115,0.5
3440,,,1,1,2,1,1,2,0,1115,0
3433,,,3,2,5,3,2,5,0,1115,0.333333
3442,,,2,1,3,2,1,3,0,1115,0
3441,,,3,3,6,3,3,6,0,1115,0.666667
3443,,,1,1,2,1,1,2,0,1115,0
3444,,,5,2,7,5,2,7,0,1115,0.3
3445,,,25,29,54,25,29,54,0,1115,0.035714
3446,,,1,0,1,1,0,1,0,1019,0
3447,,,1,0,1,1,0,1,0,1018,0
3448,,,3,2,5,3,2,5,0,1115,0.333333
3449,,,4,3,7,4,3,7,0,1115,0.583333
3392,,,3,3,6,3,3,6,0,1115,0.5
3450,,,3,4,7,3,4,7,0,1115,0.166667
3311,,,2,2,4,2,2,4,0,1115,1
3451,,,100,106,206,100,106,206,0,1115,0.086149
3452,,,39,63,102,39,63,102,0,1115,0.121664
3453,,,5,5,10,5,5,10,0,1115,0.7
3455,,,3,3,6,3,3,6,0,1115,1
3456,,,2,3,5,2,3,5,0,1115,0.666667
3457,,,1,0,1,1,0,1,0,1017,0
3458,,,2,2,4,2,2,4,0,1115,0
3459,,,4,3,7,4,3,7,0,1115,0.083333
3460,,,1,1,2,1,1,2,0,1115,0
3462,,,4,6,10,4,6,10,0,1115,0.166667
3463,,,6,4,10,6,4,10,0,1115,0.266667
3465,,,37,47,84,37,47,84,0,1115,0.166241
3467,,,1,1,2,1,1,2,0,1115,0
3468,,,1,1,2,1,1,2,0,1115,0
3469,,,1,1,2,1,1,2,0,1115,0
3470,,,14,12,26,14,12,26,0,1115,0.191176
3464,,,2,2,4,2,2,4,0,1115,0.5
3471,,,1,1,2,1,1,2,0,1115,0
3473,,,3,0,3,3,0,3,0,415,0.333333
3474,,,2,2,4,2,2,4,0,1115,1
3472,,,2,1,3,2,1,3,0,1115,0
3475,,,4,3,7,4,3,7,0,1115,0.166667
3476,,,8,8,16,8,8,16,0,1115,0.357143
3247,,,1,1,2,1,1,2,0,1115,0
3477,,,1,2,3,1,2,3,0,1115,0
3478,,,2,2,4,2,2,4,0,1115,0
3480,,,1,0,1,1,0,1,0,1016,0
3481,,,4,5,9,4,5,9,0,1115,0
3482,,,1,1,2,1,1,2,0,1115,0
3483,,,2,1,3,2,1,3,0,1110,0
3484,,,1,1,2,1,1,2,0,1110,0
3485,,,1,0,1,1,0,1,0,883,0
3300,,,2,3,5,2,3,5,0,1115,0
3143,,,2,1,3,2,1,3,0,1115,1
3486,,,1,2,3,1,2,3,0,1115,0
3487,,,11,10,21,11,10,21,0,1115,0.257576
3489,,,4,5,9,4,5,9,0,1115,0.266667
3490,,,7,7,14,7,7,14,0,1115,0.017857
3491,,,1,0,1,1,0,1,0,572,0
3492,,,1,3,4,1,3,4,0,1115,0
3493,,,1,3,4,1,3,4,0,1115,0
3494,,,2,2,4,2,2,4,0,1115,0
3495,,,1,1,2,1,1,2,0,1115,0
3454,,,1,2,3,1,2,3,0,1115,1
3497,,,1,1,2,1,1,2,0,1115,0
3498,,,3,9,12,3,9,12,0,1115,0.166667
3499,,,1,1,2,1,1,2,0,1115,0
3500,,,7,7,14,7,7,14,0,1115,0.047619
3501,,,2,3,5,2,3,5,0,1115,1
3502,,,1,0,1,1,0,1,0,890,0
3503,,,2,2,4,2,2,4,0,1115,1
3466,,,4,5,9,4,5,9,0,1115,0.433333
3429,,,40,44,84,40,44,84,0,1115,0.168116
3504,,,7,9,16,7,9,16,0,1115,0.066667
3505,,,1,1,2,1,1,2,0,1115,0
3506,,,5,5,10,5,5,10,0,1115,0
3272,,,3,4,7,3,4,7,0,1115,0.5
3507,,,1,1,2,1,1,2,0,1115,0
3302,,,2,2,4,2,2,4,0,1115,0.5
3427,,,18,20,38,18,20,38,0,1115,0.190476
3508,,,1,2,3,1,2,3,0,1115,0
3509,,,3,3,6,3,3,6,0,1115,0.333333
3510,,,4,3,7,4,3,7,0,1115,0.166667
3511,,,4,4,8,4,4,8,0,1115,0.416667
3512,,,9,12,21,9,12,21,0,1115,0.096154
3514,,,1,2,3,1,2,3,0,1115,0
3515,,,3,4,7,3,4,7,0,1115,0.5
2050,,,3,4,7,3,4,7,0,1115,0.5
3517,,,2,0,2,2,0,2,0,356,0
3518,,,1,1,2,1,1,2,0,1115,0
3520,,,3,3,6,3,3,6,0,1115,0.333333
3521,,,2,3,5,2,3,5,0,1115,0.333333
3522,,,4,2,6,4,2,6,0,1115,0
3523,,,1,1,2,1,1,2,0,1115,0
3524,,,2,2,4,2,2,4,0,1115,0
3525,,,1,1,2,1,1,2,0,1115,0
3415,,,1,1,2,1,1,2,0,1115,0
3513,,,8,0,8,8,0,8,0,37,0.035714
3528,,,6,6,12,6,6,12,0,1115,0.1
3529,,,1,1,2,1,1,2,0,1115,0
3526,,,4,4,8,4,4,8,0,1115,0.333333
3532,,,1,0,1,1,0,1,0,1015,0
3533,,,6,6,12,6,6,12,0,1115,0.166667
3536,,,1,1,2,1,1,2,0,1115,0
3537,,,1,1,2,1,1,2,0,1115,0
3538,,,4,4,8,4,4,8,0,1115,0.666667
3527,,,27,37,64,27,37,64,0,1115,0.052564
3539,,,5,7,12,5,7,12,0,1115,0.107143
3540,,,2,3,5,2,3,5,0,1115,0
3542,,,1,1,2,1,1,2,0,1115,0
3543,,,5,5,10,5,5,10,0,1115,0.119048
3541,,,2,2,4,2,2,4,0,1115,0
3546,,,1,1,2,1,1,2,0,1115,0
3545,,,32,30,62,32,30,62,0,1115,0.132773
3547,,,10,9,19,10,9,19,0,1115,0.090909
3548,,,3,2,5,3,2,5,0,1115,0.333333
